Desempenho,Acuracia,Acuracia,Similaridade,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y,Desempenho_ponderado,Complexidade,Complexidade,grupo
0.7527004356102834,0.76,0.6725,0.7838155925451363,0.7916015647433219,0.7142857142857143,0.7326923076923076,0.4458293384467881,0.4435368782125228,4,CF_FÃ¡cil,CF
0.4761751345948129,0.5625,0.6725,0.8660254037844387,0.7916015647433219,0.0,0.8826923076923077,0.6615532118887824,0.3676656590669812,6,CF_MÃ©dio,CF
0.7109140581512942,0.6875,0.6725,0.7785755077872157,0.7916015647433219,0.6666666666666667,0.6423076923076924,0.6807286673058485,0.4702825737472886,6,CF_MÃ©dio,CF
0.8206795112654657,0.6875,0.6725,0.7745385337963969,0.7916015647433219,1.0,0.8807692307692307,0.7727708533077661,0.6785132340290835,6,CF_MÃ©dio,CF
0.4764738156210035,0.5625,0.6725,0.8669214468630108,0.7916015647433219,0.0,0.7769230769230769,0.738255033557047,0.3609713478229435,8,CF_DifÃ­cil,CF
0.5361503434057037,0.48,0.6725,0.7648146665807475,0.7916015647433219,0.3636363636363636,0.6346153846153846,0.763183125599233,0.3747150756317741,8,CF_DifÃ­cil,CF
0.7700664628047879,0.8125,0.6725,0.8310327217476967,0.7916015647433219,0.6666666666666667,0.6884615384615385,0.7861936720997124,0.5677912609267761,8,CF_DifÃ­cil,CF
0.7641791945872383,0.84,0.7572839506172839,0.7382518694760007,0.8041260995370109,0.7142857142857143,0.6615384615384615,0.8293384467881112,0.5696485575168561,4,CF_FÃ¡cil,CF
0.4894608412133013,0.5625,0.7572839506172839,0.7630253807827609,0.8041260995370109,0.1428571428571429,0.928846153846154,0.8149568552253116,0.4267616438652028,4,CF_FÃ¡cil,CF
0.6327409154390791,0.75,0.7572839506172839,0.7482227463172373,0.8041260995370109,0.4,0.9019230769230768,0.8533077660594439,0.5553031851978333,4,CF_FÃ¡cil,CF
0.5441591949679245,0.75,0.7572839506172839,0.8824775849037737,0.8041260995370109,0.0,0.9615384615384616,0.9424736337488016,0.5180428444903542,6,CF_MÃ©dio,CF
0.8222712209938754,0.92,0.7572839506172839,0.7134803296482928,0.8041260995370109,0.8333333333333334,0.9634615384615384,0.8398849472674976,0.7414199583477143,6,CF_MÃ©dio,CF
0.8340671995361567,0.6875,0.7572839506172839,0.8147015986084701,0.8041260995370109,1.0,0.9057692307692308,0.8063279002876318,0.7140020297172429,6,CF_MÃ©dio,CF
0.7982417201016544,0.7222222222222222,0.7572839506172839,0.8543211199009229,0.8041260995370109,0.8181818181818181,0.875,0.8034515819750719,0.6699050389515623,8,CF_DifÃ­cil,CF
0.5314858431944031,0.75,0.7572839506172839,0.8444575295832093,0.8041260995370109,0.0,0.8846153846153846,0.7497603068072867,0.434323771226107,8,CF_DifÃ­cil,CF
0.845872342155834,0.8333333333333334,0.7572839506172839,0.8781967366124297,0.8041260995370109,0.8260869565217391,0.8326923076923077,0.8101629913710451,0.6948229298209206,8,CF_DifÃ­cil,CF
0.4431461192187453,0.5625,0.6975220458553792,0.766938357656236,0.8011894362236816,0.0,0.9576923076923076,0.9539789069990412,0.423574840006328,4,CF_FÃ¡cil,CF
0.6589472897691862,0.68,0.6975220458553792,0.7343418693075583,0.8011894362236816,0.5625,0.9326923076923076,0.6673058485139022,0.5271572243338886,4,CF_FÃ¡cil,CF
0.5522934902398924,0.6875,0.6975220458553792,0.7693804707196773,0.8011894362236816,0.1999999999999999,0.9076923076923076,0.7622243528283796,0.4611420504243579,4,CF_FÃ¡cil,CF
0.5602477140414864,0.8125,0.6975220458553792,0.8682431421244593,0.8011894362236816,0.0,0.9346153846153846,0.9348034515819752,0.5236688147828334,6,CF_MÃ©dio,CF
0.8160326254627887,0.8571428571428571,0.6975220458553792,0.7576216859121756,0.8011894362236816,0.8333333333333334,0.8096153846153846,0.8868648130393096,0.6921915948688954,6,CF_MÃ©dio,CF
0.7813300704326703,0.5625,0.6975220458553792,0.781490211298011,0.8011894362236816,1.0,0.9673076923076924,0.9290508149568552,0.7408409630233013,6,CF_MÃ©dio,CF
0.6895778778067786,0.56,0.6975220458553792,0.8723699970566995,0.8011894362236816,0.6363636363636364,0.8615384615384616,0.7603068072866731,0.5591943093037003,8,CF_DifÃ­cil,CF
0.5314858431944031,0.75,0.6975220458553792,0.8444575295832093,0.8011894362236816,0.0,0.8307692307692308,0.8360498561840843,0.4429453739409538,8,CF_DifÃ­cil,CF
0.8013419711876125,0.8055555555555556,0.6975220458553792,0.815861662355108,0.8011894362236816,0.782608695652174,0.8288461538461539,0.903163950143816,0.6939661954240921,8,CF_DifÃ­cil,CF
0.4431461192187453,0.5625,0.7294444444444445,0.766938357656236,0.7837546499985013,0.0,0.8057692307692308,0.87248322147651,0.3718555306410214,4,CF_FÃ¡cil,CF
