Desempenho,Acuracia,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y,Complexidade,grupo
0.7685546572168943,0.7551020408163265,0.7610882466238301,0.7894736842105263,0.8653846153846154,0.9300095877277086,4,SF
0.74523459319014,0.5625,0.8160609224275623,0.8571428571428572,0.26346153846153847,0.027804410354745925,4,SF
0.39584017507027536,0.3125,0.8750205252108261,0.0,0.9961538461538462,0.99712368168744,4,SF
0.520666583436905,0.6875,0.8744997503107149,0.0,0.9846153846153847,0.9520613614573347,6,SF
0.623540170974025,0.8125,0.7247871795887415,0.33333333333333337,0.8711538461538462,0.6922339405560882,6,SF
0.9030346227496896,0.875,0.8341038682490691,1.0,0.8115384615384615,0.7027804410354745,6,SF
0.6898445479250288,0.6875,0.8820336437750866,0.5,0.7269230769230769,0.9798657718120806,8,SF
0.8495004896263273,0.6875,0.861001468878982,1.0,1.0076923076923077,0.9837008628954937,8,SF
0.903394087533942,0.875,0.8351822626018263,1.0,0.9826923076923076,0.9261744966442953,8,SF
0.5381979378112962,0.6875,0.7270938134338887,0.19999999999999996,0.7884615384615384,0.8302972195589645,4,SF
0.830991691094957,0.84,0.8404750732848711,0.8125,0.9653846153846154,0.8935762224352828,4,SF
0.5330041578459618,0.6875,0.7115124735378854,0.19999999999999996,0.6288461538461538,0.9702780441035475,4,SF
0.49185723253233044,0.6875,0.7880716975969911,0.0,0.9711538461538461,0.87535953978907,6,SF
0.7602785704349482,0.8125,0.8016690446381777,0.6666666666666667,0.5211538461538462,0.763183125599233,6,SF
0.8933413013117506,0.8125,0.8675239039352518,1.0,0.8692307692307693,0.785234899328859,6,SF
0.5383112794424839,0.8125,0.8024338383274515,0.0,0.9846153846153847,0.9904122722914669,8,SF
0.6336392886240274,0.56,0.8409178658720822,0.5,1.0096153846153846,0.9942473633748802,8,SF
0.7256432596721983,0.75,0.7602631123499285,0.6666666666666667,0.9865384615384616,0.8859060402684564,8,SF
0.573634774990739,0.75,0.770904324972217,0.19999999999999996,1.001923076923077,0.9693192713326941,4,SF
0.830991691094957,0.84,0.8404750732848711,0.8125,1.0134615384615384,0.925215723873442,4,SF
0.4670380000387551,0.625,0.7761140001162655,0.0,0.8596153846153847,0.8398849472674976,4,SF
0.5516065242115539,0.8125,0.8423195726346616,0.0,0.9942307692307693,0.8983700862895494,6,SF
0.6371763624102106,0.8125,0.7656957538972985,0.33333333333333337,0.7980769230769231,0.7641418983700863,6,SF
0.9300308161067546,0.875,0.915092448320264,1.0,0.9384615384615385,0.8619367209971237,6,SF
0.5412949277328069,0.75,0.8738847831984206,0.0,0.8826923076923077,0.9434324065196549,8,SF
0.8630847758054275,0.75,0.8392543274162825,1.0,1.0057692307692307,0.8791946308724832,8,SF
0.7389100744166992,0.8125,0.737563556583431,0.6666666666666667,0.9923076923076923,0.9578139980824545,8,SF
0.6494071606500252,0.75,0.7982214819500759,0.4,0.8346153846153846,0.5330776605944392,4,SF
0.46960142753448303,0.5,0.765947139746306,0.1428571428571429,0.9653846153846154,0.6088207094918504,4,SF
0.4841958708417177,0.4375,0.815087612525153,0.19999999999999996,0.9903846153846154,0.5647171620325983,4,SF
0.4980169917185388,0.6875,0.8065509751556162,0.0,0.8923076923076924,0.7564717162032598,6,SF
0.6513658098736844,0.8125,0.8082640962877198,0.33333333333333337,1.0057692307692307,0.7075743048897412,6,SF
0.8346812622707489,0.6875,0.8165437868122466,1.0,0.8865384615384615,0.585810162991371,6,SF
1.0,1.0,1.0,1.0,0.9346153846153846,0.7296260786193672,8,SF
1.0,1.0,1.0,1.0,0.9769230769230769,0.710450623202301,8,SF
0.8024998423508132,0.84,0.7341661937191061,0.8333333333333334,0.8576923076923076,0.6644295302013423,8,SF
0.7770265009533368,0.8,0.7453652171457246,0.7857142857142857,0.9519230769230769,0.5723873441994247,4,SF
0.5929475694619079,0.5,0.8502712798142947,0.4285714285714286,0.7365384615384616,0.6001917545541706,4,SF
0.669811218264042,0.6326530612244898,0.7188858567255305,0.6578947368421053,0.9134615384615384,0.6116970278044104,4,SF
0.5369239115284206,0.8125,0.7982717345852616,0.0,0.8326923076923077,0.6912751677852349,6,SF
0.9703477859714766,1.0,0.9110433579144298,1.0,0.8211538461538461,0.663470757430489,6,SF
0.8549005328694901,0.75,0.8147015986084701,1.0,0.9769230769230769,0.6174496644295302,6,SF
0.6995520403292352,0.8125,0.7861561209877058,0.5,0.8365384615384616,0.6692233940556088,8,SF
0.9599966669274659,0.9375,0.9424900007823973,1.0,0.9942307692307693,0.6768935762224353,8,SF
0.8183089702741277,0.7777777777777778,0.8075839156533009,0.8695652173913043,0.8653846153846154,0.7325023969319271,8,SF
0.54428533083331,0.6875,0.7453559924999299,0.19999999999999996,0.9211538461538461,0.725790987535954,4,SF
0.6196784088438951,0.625,0.8054637979602569,0.4285714285714286,1.001923076923077,0.6912751677852349,4,SF
0.5636778496057678,0.52,0.7424621202458749,0.4285714285714286,0.6865384615384615,0.6155321188878236,4,SF
0.5095648132260252,0.6875,0.8411944396780757,0.0,0.9846153846153847,0.6021093000958773,6,SF
0.8365966408701757,0.8,0.8764565892771938,0.8333333333333334,0.7788461538461539,0.6778523489932886,6,SF
0.8776144794491266,0.6875,0.9453434383473802,1.0,0.9730769230769231,0.6289549376797698,6,SF
0.7093390457592141,0.8125,0.8155171372776423,0.5,0.8596153846153847,0.7593480345158198,8,SF
0.5466627729933232,0.75,0.8899883189799697,0.0,0.9865384615384616,0.5234899328859061,8,SF
0.8487066614581806,0.7959183673469388,0.8890905059164917,0.8611111111111112,0.8192307692307692,0.7267497603068073,8,SF
0.4699540876769324,0.625,0.7848622630307973,0.0,0.5557692307692308,0.49760306807286675,4,SF
0.7252151335950572,0.7346938775510204,0.6909515232341512,0.75,0.6653846153846154,0.6845637583892618,4,SF
0.7772078702738047,0.8,0.8173378965356997,0.7142857142857143,0.5923076923076923,0.5934803451581975,4,SF
0.5075353142891498,0.6875,0.8351059428674495,0.0,1.0173076923076922,0.7027804410354745,6,SF
0.4559695779349595,0.5625,0.8054087338048787,0.0,0.8730769230769231,0.6778523489932886,6,SF
0.8676675137413534,0.8125,0.7905025412240602,1.0,0.8557692307692307,0.6433365292425696,6,SF
0.5108360150191666,0.75,0.7825080450574998,0.0,0.9,0.6673058485139022,8,SF
0.5339017290841568,0.8125,0.7892051872524705,0.0,0.8653846153846154,0.8111217641418984,8,SF
0.8284456282114805,0.8125,0.790483943457971,0.8823529411764706,0.5596153846153846,0.6318312559923298,8,SF
0.7190653405309457,0.75,0.6871960215928373,0.72,0.7173076923076923,0.4276126558005753,4,SF
0.5378490029599794,0.5,0.8278327231656524,0.2857142857142857,0.7192307692307692,0.7603068072866731,4,SF
0.7663830773066768,0.8333333333333334,0.665815898586697,0.8,0.5230769230769231,0.663470757430489,4,SF
0.7672212972145794,0.7551020408163265,0.7751332793988405,0.7714285714285715,0.9557692307692308,0.775647171620326,6,SF
0.5165969695258489,0.6875,0.8622909085775465,0.0,0.7057692307692308,0.6586768935762224,6,SF
0.7931786554785006,0.7222222222222222,0.9073137442132799,0.75,0.6211538461538462,0.6951102588686481,6,SF
0.6742204632022148,0.68,0.797206844152099,0.5454545454545454,1.001923076923077,0.5781399808245445,8,SF
0.8916666666666666,0.875,0.8,1.0,0.6942307692307692,0.725790987535954,8,SF
0.7655468853662498,0.7222222222222222,0.7483314773547882,0.8260869565217391,0.9211538461538461,0.7679769894534996,8,SF
0.54428533083331,0.6875,0.7453559924999299,0.19999999999999996,0.7826923076923077,0.5234899328859061,4,SF
0.515821449443266,0.5,0.7617500626155123,0.2857142857142857,0.5942307692307692,0.8485139022051774,4,SF
0.6498342287778464,0.75,0.799502686333539,0.4,0.7134615384615385,0.7708533077660594,4,SF
0.7075298037311638,0.68,0.806225774829855,0.6363636363636364,0.8307692307692308,0.7353787152444871,6,SF
0.6851145362492407,0.875,0.8470102754143884,0.33333333333333337,0.6038461538461538,0.675934803451582,6,SF
0.8953900709219859,0.75,0.9361702127659575,1.0,0.9711538461538461,0.716203259827421,6,SF
0.6833341075177662,0.75,0.800002322553299,0.5,0.9692307692307692,0.6567593480345159,8,SF
0.5672332627076518,0.875,0.8266997881229556,0.0,0.8134615384615385,0.7440076701821668,8,SF
0.7942397666996612,0.75,0.8066323435772447,0.8260869565217391,0.7538461538461538,0.6893576222435283,8,SF
0.7496580226825861,0.76,0.7746883537620438,0.7142857142857143,0.6153846153846154,0.5934803451581975,4,SF
0.4731657097190653,0.5625,0.7141399863000529,0.1428571428571429,0.7230769230769231,0.9108341323106424,4,SF
0.6123725465122362,0.6875,0.7496176395367088,0.4,0.7538461538461538,0.7737296260786194,4,SF
0.7594136052572841,0.76,0.790968088499125,0.7272727272727273,0.8346153846153846,0.8360498561840843,6,SF
0.48401221530644717,0.6875,0.7645366459193415,0.0,0.948076923076923,0.6241610738255033,6,SF
0.8570883036319633,0.75,0.82126491089589,1.0,0.8057692307692308,0.9271332694151486,6,SF
0.5255361496495913,0.6875,0.889108448948774,0.0,1.0115384615384615,0.7718120805369127,8,SF
0.871971365646032,0.8367346938775511,0.8674146971781916,0.9117647058823529,0.9826923076923076,0.9022051773729626,8,SF
0.7389100744166992,0.8125,0.737563556583431,0.6666666666666667,0.9711538461538461,0.8974113135186961,8,SF
0.8095553228479185,0.84,0.8029516828294699,0.7857142857142857,0.6211538461538462,0.6538830297219559,4,SF
0.49408561626067143,0.5625,0.7768997059248713,0.1428571428571429,0.7634615384615384,0.9645254074784276,4,SF
0.6679676787479222,0.72,0.712474464815195,0.5714285714285714,0.8134615384615385,0.7325023969319271,4,SF
0.514542338634135,0.75,0.793627015902405,0.0,0.9288461538461539,0.7641418983700863,6,SF
0.517300268976444,0.6875,0.864400806929332,0.0,0.9730769230769231,0.7123681687440077,6,SF
0.8033446358058205,0.7222222222222222,0.9378116851952389,0.75,0.8884615384615384,0.9319271332694151,6,SF
0.546113379671778,0.8125,0.8258401390153339,0.0,1.0269230769230768,0.8216682646212847,8,SF
0.8830619265752869,0.8367346938775511,0.9006863799659567,0.9117647058823529,0.9653846153846154,0.9367209971236817,8,SF
0.7256432596721983,0.75,0.7602631123499285,0.6666666666666667,0.9807692307692307,0.9424736337488016,8,SF
0.6073453637232124,0.6875,0.734536091169637,0.4,0.6442307692307693,0.6711409395973155,4,SF
0.4202093658677904,0.5625,0.6981280976033711,0.0,0.9,0.9741131351869607,4,SF
0.665654846850912,0.8125,0.7844645405527362,0.4,0.7980769230769231,0.7555129434324065,4,SF
0.5033317859124732,0.625,0.8849953577374196,0.0,0.9673076923076923,0.7929050814956855,6,SF
0.49155343431085957,0.6875,0.7871603029325785,0.0,0.9826923076923076,0.7535953978907,6,SF
0.8343453583130626,0.75,0.9530360749391875,0.8,0.9076923076923077,0.9376797698945349,6,SF
0.5618493685208357,0.8125,0.8730481055625071,0.0,1.0403846153846155,0.8446788111217641,8,SF
0.8384861627667272,0.7755102040816326,0.8870071077479607,0.8529411764705882,0.9788461538461538,0.9415148609779482,8,SF
0.7389100744166992,0.8125,0.737563556583431,0.6666666666666667,0.9769230769230769,0.9568552253116012,8,SF
0.5757482902358285,0.75,0.7772448707074855,0.19999999999999996,0.7326923076923076,0.5407478427612655,4,SF
0.6367559317444947,0.5833333333333334,0.7343418693075583,0.5925925925925926,0.6269230769230769,0.6701821668264621,4,SF
0.6461368791730954,0.6875,0.8509106375192863,0.4,0.875,0.74784276126558,4,SF
0.8614589771075841,0.75,0.8343769313227525,1.0,0.7519230769230769,0.6836049856184084,6,SF
0.6287805866830789,0.75,0.8030084267159033,0.33333333333333337,0.9115384615384615,0.7037392138063279,6,SF
0.8177646288934355,0.7777777777777778,0.8255161089025289,0.85,0.8115384615384615,0.7392138063279002,6,SF
0.5543086841890278,0.75,0.9129260525670831,0.0,0.8826923076923077,0.7056567593480345,8,SF
0.5916594253814473,0.9375,0.837478276144342,0.0,0.6480769230769231,0.697986577181208,8,SF
0.7613837128555304,0.8125,0.8049844718999243,0.6666666666666667,0.9019230769230769,0.8609779482262704,8,SF
0.7593531455097603,0.875,0.8030594365292809,0.6,0.49423076923076925,0.4947267497603068,4,SF
0.7028904211032,0.6388888888888888,0.8031157077540444,0.6666666666666667,0.698076923076923,0.7238734419942474,4,SF
0.7477825137913675,0.84,0.689061827088388,0.7142857142857143,0.9076923076923077,0.6375838926174496,4,SF
0.5343474162292087,0.75,0.853042248687626,0.0,0.8576923076923076,0.6366251198465963,6,SF
0.9602462857328559,1.0,0.8807388571985678,1.0,0.9230769230769231,0.638542665388303,6,SF
0.8461746632265048,0.78125,0.903107323012848,0.8541666666666666,0.6903846153846154,0.7842761265580057,6,SF
0.45203600145585593,0.5625,0.7936080043675677,0.0,0.6846153846153846,0.7564717162032598,8,SF
0.5555545592203196,0.8125,0.8541636776609587,0.0,0.8846153846153846,0.675934803451582,8,SF
0.5840195755509036,0.625,0.7937253933193772,0.33333333333333337,0.8961538461538462,0.8609779482262704,8,SF
0.45067987249968905,0.6875,0.6645396174990672,0.0,0.5153846153846153,0.5637583892617449,4,SF
0.6710894772338337,0.6938775510204082,0.6193908806810933,0.7,0.7038461538461539,0.6970278044103547,4,SF
0.7685421080129928,0.84,0.7513406097532642,0.7142857142857143,0.8442307692307692,0.6078619367209971,4,SF
0.5475702035621612,0.75,0.8927106106864836,0.0,0.7346153846153847,0.7305848513902206,6,SF
0.9508025305890587,1.0,0.8524075917671763,1.0,0.9403846153846154,0.613614573346117,6,SF
0.8463190410765765,0.765625,0.9191654565630628,0.8541666666666666,0.7826923076923077,0.8734419942473634,6,SF
0.45561594202898553,0.5625,0.8043478260869565,0.0,0.8461538461538461,0.7296260786193672,8,SF
0.557970347764355,0.8125,0.8614110432930648,0.0,0.9288461538461539,0.700862895493768,8,SF
0.8451604359162678,0.8,0.90214797441547,0.8333333333333334,0.9173076923076923,0.7775647171620326,8,SF
0.7414953751083585,0.875,0.7494861253250753,0.6,0.7903846153846154,0.6011505273250239,4,SF
0.6578289043512582,0.6388888888888888,0.7049681945352559,0.6296296296296297,0.8576923076923076,0.6442953020134228,4,SF
0.759139785491045,0.6,0.8202764993302779,0.8571428571428572,0.725,0.6327900287631831,4,SF
0.5046631422179252,0.6875,0.8264894266537754,0.0,0.7134615384615385,0.7804410354745925,6,SF
0.6634936109824167,0.875,0.7821474996139165,0.33333333333333337,0.7461538461538462,0.6337488015340365,6,SF
0.7875744192597524,0.7222222222222222,0.7905010355570349,0.85,0.7173076923076923,0.822627037392138,6,SF
0.4544669563504164,0.5,0.863400869051249,0.0,0.8326923076923077,0.75071907957814,8,SF
0.588191398354096,0.9375,0.8270741950622876,0.0,0.6461538461538462,0.775647171620326,8,SF
0.9466666666666667,1.0,0.84,1.0,0.8173076923076923,0.7976989453499521,8,SF
0.6606268235732258,0.8125,0.7693804707196773,0.4,0.7211538461538461,0.5541706615532119,4,SF
0.840237837484945,0.828125,0.819861239727562,0.8727272727272728,0.7942307692307692,0.5819750719079578,4,SF
0.7576262541783444,0.84,0.7185930482493189,0.7142857142857143,0.8211538461538461,0.8312559923298178,4,SF
0.6260610634014285,0.1875,0.6906831902042856,1.0,0.5923076923076923,0.7190795781399808,6,SF
0.9602462857328559,1.0,0.8807388571985678,1.0,0.7769230769230769,0.6778523489932886,6,SF
0.8033446358058205,0.7222222222222222,0.9378116851952389,0.75,0.8769230769230769,0.8926174496644296,6,SF
0.733613379671778,0.875,0.8258401390153339,0.5,0.6826923076923077,0.8370086289549377,8,SF
0.6136106795275386,0.9375,0.9033320385826158,0.0,0.8365384615384616,0.9069990412272292,8,SF
0.6459450056110759,0.8125,0.7920016834998942,0.33333333333333337,0.8365384615384616,0.700862895493768,8,SF
0.5652892457160901,0.75,0.7458677371482704,0.19999999999999996,0.6346153846153846,0.6251198465963567,4,SF
0.6938475528507589,0.7346938775510204,0.6218487810012564,0.725,0.7269230769230769,0.6807286673058485,4,SF
0.7906777980336891,0.8055555555555556,0.8064778385455118,0.76,0.7923076923076923,0.7018216682646213,4,SF
0.5596566170104812,0.875,0.8039698510314434,0.0,0.7576923076923077,0.7468839884947267,6,SF
0.5117419787388231,0.6875,0.8477259362164693,0.0,0.8865384615384615,0.6768935762224353,6,SF
0.8343453583130626,0.75,0.9530360749391875,0.8,0.7634615384615384,0.7535953978907,6,SF
0.4701086956521739,0.5625,0.8478260869565217,0.0,0.8653846153846154,0.7804410354745925,8,SF
0.9378642981469835,0.9375,0.8760928944409505,1.0,0.8634615384615385,0.9108341323106424,8,SF
0.9327075991897988,1.0,0.7981227975693966,1.0,0.8173076923076923,0.840843720038351,8,SF
0.48429176010731395,0.6875,0.7653752803219419,0.0,0.5673076923076923,0.8178331735378715,4,SF
0.5522953423093908,0.6875,0.6836717412138867,0.2857142857142857,0.7096153846153846,0.6816874400767018,4,SF
0.6694494993791033,0.6875,0.9208484981373098,0.4,0.8923076923076924,0.887823585810163,4,SF
0.5254964755512584,0.75,0.8264894266537754,0.0,0.926923076923077,0.8696069031639502,6,SF
0.9389176782950467,1.0,0.8167530348851401,1.0,0.7769230769230769,0.8935762224352828,6,SF
0.8177646288934355,0.7777777777777778,0.8255161089025289,0.85,0.8326923076923077,0.912751677852349,6,SF
0.43989478978415053,0.5,0.8196843693524516,0.0,0.8903846153846153,0.8897411313518696,8,SF
0.6535826286893139,0.5833333333333334,0.8059859813060372,0.5714285714285714,0.8461538461538461,0.6615532118887824,8,SF
0.9466666666666667,1.0,0.84,1.0,0.8038461538461539,0.6999041227229147,8,SF
0.8468531455097604,0.9375,0.8030594365292809,0.8,0.7423076923076923,0.8120805369127517,4,SF
0.7230464091973436,0.6944444444444444,0.7709910794438827,0.7037037037037037,0.8730769230769231,0.8887823585810163,4,SF
0.7576262541783444,0.84,0.7185930482493189,0.7142857142857143,0.9326923076923077,0.788111217641419,4,SF
0.5136560294997083,0.75,0.790968088499125,0.0,0.95,0.7440076701821668,6,SF
0.8002162457164864,0.9375,0.7964820704827925,0.6666666666666667,0.8634615384615385,0.9213806327900288,6,SF
0.7612918361140167,0.6666666666666666,0.8672088416753839,0.75,0.725,0.9060402684563759,6,SF
0.6705437963836453,0.6875,0.8241313891509356,0.5,0.875,0.763183125599233,8,SF
0.5782923057453039,0.52,0.8148769172359114,0.4,0.7653846153846153,0.37296260786193675,8,SF
0.7880911687800985,0.8333333333333334,0.7483314773547882,0.782608695652174,0.8711538461538462,0.8101629913710451,8,SF
0.4584519340122461,0.6875,0.6878558020367382,0.0,0.7153846153846154,0.7526366251198466,4,SF
0.6719087773405549,0.6938775510204082,0.6218487810012564,0.7,0.8884615384615384,0.6931927133269415,4,SF
0.751983925109951,0.8,0.8130946324727105,0.6428571428571428,0.9326923076923077,0.8465963566634708,4,SF
0.5149572649572649,0.75,0.7948717948717948,0.0,0.9442307692307692,0.8638542665388304,6,SF
0.6318886595502992,0.8125,0.749832645317564,0.33333333333333337,0.9096153846153846,0.9367209971236817,6,SF
0.8343453583130626,0.75,0.9530360749391875,0.8,0.8423076923076923,0.8811121764141898,6,SF
0.6856884057971014,0.6875,0.8695652173913043,0.5,0.9076923076923077,0.9050814956855225,8,SF
0.5387497180179911,0.75,0.8662491540539735,0.0,0.6153846153846154,0.4084372003835091,8,SF
0.9327075991897988,1.0,0.7981227975693966,1.0,0.8519230769230769,0.7315436241610739,8,SF
0.44162630805124187,0.625,0.6998789241537255,0.0,0.3576923076923077,0.27804410354745923,4,SF
0.7400445520363043,0.7551020408163265,0.6900316152925862,0.775,0.4346153846153846,0.23202301054650049,4,SF
0.45792622261966737,0.5625,0.811278667859002,0.0,0.40576923076923077,0.32502396931927136,4,SF
0.4797074346249335,0.625,0.8141223038748004,0.0,0.4115384615384615,0.4189837008628955,6,SF
0.5433579771099804,0.8125,0.8175739313299412,0.0,0.36538461538461536,0.3451581975071908,6,SF
0.7890670765290447,0.76,0.8294234518093563,0.7777777777777778,0.5480769230769231,0.40076701821668265,6,SF
0.7894150265583995,0.8,0.8409723524024709,0.7272727272727273,0.5153846153846153,0.3192713326941515,8,SF
0.7725840401835686,0.7755102040816326,0.7481242694102499,0.7941176470588236,0.45576923076923076,0.3288590604026846,8,SF
0.46206735229995194,0.625,0.7612020568998559,0.0,0.6423076923076924,0.2684563758389262,8,SF
0.43317690745599774,0.5625,0.7370307223679932,0.0,0.33653846153846156,0.3336529242569511,4,SF
0.8919640070723837,0.921875,0.8449261121262418,0.9090909090909091,0.3557692307692308,0.24544582933844677,4,SF
0.4701183187714273,0.625,0.7853549563142818,0.0,0.3557692307692308,0.28187919463087246,4,SF
0.5146010678799581,0.75,0.7938032036398742,0.0,0.4423076923076923,0.3604985618408437,6,SF
0.5265789713475097,0.8125,0.7672369140425294,0.0,0.4307692307692308,0.3547459252157239,6,SF
0.8814674085818982,0.8125,0.8319022257456946,1.0,0.45384615384615384,0.4046021093000959,6,SF
0.6746284732982971,0.72,0.758430874440346,0.5454545454545454,0.3576923076923077,0.25023969319271333,8,SF
0.6456844656620286,0.64,0.7970533969860858,0.5,0.4826923076923077,0.3854266538830297,8,SF
0.7457971886474049,0.7222222222222222,0.8195171698069489,0.6956521739130435,0.7826923076923077,0.3959731543624161,8,SF
0.516331697543884,0.6875,0.6614950926316517,0.19999999999999996,0.375,0.3451581975071908,4,SF
0.8150300327706149,0.8888888888888888,0.6812012094229561,0.875,0.38076923076923075,0.26462128475551294,4,SF
0.46564341187234987,0.625,0.7719302356170498,0.0,0.38846153846153847,0.2914669223394056,4,SF
0.48981846487677466,0.6875,0.7819553946303239,0.0,0.4173076923076923,0.3259827420901246,6,SF
0.5277974877577937,0.8125,0.7708924632733811,0.0,0.475,0.31543624161073824,6,SF
0.9090414637779758,0.875,0.8521243913339274,1.0,0.38653846153846155,0.3796740172579099,6,SF
0.5280542491994974,0.75,0.8341627475984923,0.0,0.4307692307692308,0.22818791946308725,8,SF
0.8218356948620286,0.7755102040816326,0.8370557040338649,0.8529411764705882,0.47884615384615387,0.35282837967401726,8,SF
0.7974709817981617,0.875,0.8507462787278184,0.6666666666666667,0.5346153846153846,0.3211888782358581,8,SF
