Desempenho,Acuracia,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y
0.5314858431944031,0.75,0.8444575295832093,0.0,0.903846153846154,0.8533077660594439
0.6648724223121572,0.875,0.7862839336031381,0.3333333333333333,1.0134615384615384,0.9683604985618408
0.6451363699593685,0.75,0.7854091098781056,0.4,0.7057692307692308,0.6097794822627037
0.4600796829519714,0.5625,0.6748819059987713,0.1428571428571429,0.8134615384615385,0.8571428571428571
0.4640647368109619,0.625,0.7671942104328858,0.0,0.8384615384615385,0.716203259827421
0.8104701424375594,0.7755102040816326,0.827328794659617,0.8285714285714285,0.8461538461538461,0.8533077660594439
0.5199851944803562,0.8125,0.7474555834410685,0.0,0.8346153846153846,0.9041227229146692
0.822996737099337,0.6875,0.781490211298011,1.0,0.8788461538461538,0.9616490891658676
0.4703851430507793,0.5,0.911155429152338,0.0,0.8961538461538462,0.8053691275167785
0.5314858431944031,0.75,0.8444575295832093,0.0,0.9403846153846154,0.8456375838926175
0.6648724223121572,0.875,0.7862839336031381,0.3333333333333333,0.9634615384615384,0.7660594439117929
0.6391419222978835,0.75,0.7674257668936506,0.4,0.8192307692307692,0.7766059443911792
0.3545708952116432,0.4375,0.6262126856349297,0.0,0.8384615384615385,0.6279961649089166
0.5722426609655904,0.6875,0.8292279828967711,0.1999999999999999,0.8384615384615385,0.6845637583892618
0.5178770463790756,0.6875,0.8661311391372267,0.0,0.8615384615384616,0.862895493767977
0.5122825142324611,0.8125,0.7243475426973831,0.0,0.9096153846153846,0.9683604985618408
0.822996737099337,0.6875,0.781490211298011,1.0,0.8480769230769231,1.0047938638542666
0.4896089890583219,0.5625,0.9063269671749656,0.0,0.8442307692307692,0.8609779482262704
0.5167701290807313,0.75,0.8003103872421938,0.0,0.975,0.9156279961649088
0.6324206923810857,0.75,0.8139287438099234,0.3333333333333333,0.9346153846153846,0.9587727708533078
0.5444405648362717,0.6875,0.7458216945088149,0.1999999999999999,0.5403846153846154,0.8763183125599233
0.600361334897365,0.5,0.8725125761206665,0.4285714285714286,0.903846153846154,0.8149568552253116
0.4801516895156554,0.4375,0.8029550685469662,0.1999999999999999,0.9403846153846154,0.5474592521572388
0.4851606221250789,0.625,0.8304818663752367,0.0,0.8365384615384616,0.7775647171620326
0.8089378876605421,0.88,0.7134803296482928,0.8333333333333334,0.8461538461538461,0.8053691275167785
0.765637495908614,0.5625,0.7344124877258417,1.0,0.9307692307692308,0.9395973154362416
0.4703851430507793,0.5,0.911155429152338,0.0,0.7615384615384615,0.7794822627037392
0.5314858431944031,0.75,0.8444575295832093,0.0,0.8153846153846154,0.7526366251198466
0.8170381537492103,0.8333333333333334,0.791694171392558,0.8260869565217391,0.7807692307692308,0.8475551294343241
0.4896634037660036,0.6875,0.781490211298011,0.0,0.7230769230769231,0.7833173537871524
0.4627740374501374,0.4375,0.6651078266361264,0.2857142857142857,0.8173076923076923,0.8600191754554171
0.7714781694372533,0.6,0.7144345083117603,1.0,0.946153846153846,0.6931927133269415
0.9215501190053796,0.8333333333333334,0.9313170236828052,1.0,0.8884615384615384,0.775647171620326
0.8160326254627887,0.8571428571428571,0.7576216859121756,0.8333333333333334,0.9403846153846154,0.8044103547459253
0.822996737099337,0.6875,0.781490211298011,1.0,0.7903846153846154,0.7948226270373921
0.4703851430507793,0.5,0.911155429152338,0.0,0.8096153846153846,0.8302972195589645
0.5038410210535559,0.6875,0.8240230631606676,0.0,0.8653846153846154,0.8159156279961649
0.8537475507330922,0.8571428571428571,0.842988683945308,0.8611111111111112,0.8423076923076923,0.8897411313518696
0.574628995875627,0.5625,0.761386987626881,0.4,0.8538461538461538,0.8053691275167785
0.6246233189901389,0.6111111111111112,0.6701662532667129,0.5925925925925926,0.8846153846153846,0.8245445829338447
0.6366666666666666,0.75,0.76,0.4,0.8307692307692308,0.6347075743048898
0.499824877398402,0.625,0.8744746321952062,0.0,0.8711538461538462,0.7948226270373921
0.9209440781520494,1.0,0.7628322344561482,1.0,0.926923076923077,0.87248322147651
0.7864708292419472,0.625,0.7344124877258417,1.0,0.9442307692307692,0.8341323106423778
0.4896089890583219,0.5625,0.9063269671749656,0.0,0.8596153846153847,0.8533077660594439
0.5167701290807313,0.75,0.8003103872421938,0.0,0.9173076923076924,0.8657718120805369
0.790266106919462,0.84,0.7807983207583857,0.75,0.948076923076923,0.840843720038351
0.7003696707777145,0.72,0.7382518694760007,0.6428571428571428,0.8692307692307693,0.3068072866730585
0.495632072266723,0.5625,0.7815390739430262,0.1428571428571429,0.7480769230769231,0.7718120805369127
0.7384110700658685,0.875,0.7402332101976052,0.6,0.7403846153846154,0.588686481303931
0.5029611588277282,0.625,0.8838834764831844,0.0,0.8423076923076923,0.6529242569511026
0.8246008113209022,0.88,0.7604691006293736,0.8333333333333334,0.6596153846153846,0.713326941514861
