Unnamed: 0,ID,Número da Trajetória,Overlap,Sequência Trajetória,N pontos trajetória,Blocos MATLAB,N blocos,Duração estimulação sensorial (s),Duração estimulação sensorial fórmula pretendida (s),Tempo 1,Tempo 2,Tempo 1 Corrigido,Tempo 3
339,ID_24,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-21 12:13:50.205998,2019-01-21 12:13:50.205998,2019-01-21 12:13:46.830998,2019-01-21 12:14:05.212002
340,ID_24,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-21 12:15:19.291000,2019-01-21 12:15:19.045005,2019-01-21 12:15:16.420005,2019-01-21 12:15:34.297004
341,ID_24,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-21 12:16:46.500002,2019-01-21 12:16:46.500002,2019-01-21 12:16:43.500002,2019-01-21 12:17:01.505996
342,ID_24,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-21 12:18:14.199999,2019-01-21 12:18:14.199999,2019-01-21 12:18:12.949999,2019-01-21 12:18:29.206003
343,ID_24,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-21 12:19:39.024001,2019-01-21 12:19:38.779997,2019-01-21 12:19:37.529997,2019-01-21 12:19:54.031001
344,ID_24,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-21 12:21:05.729003,2019-01-21 12:21:05.729003,2019-01-21 12:21:04.479003,2019-01-21 12:21:20.734001
345,ID_24,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-21 12:22:34.442995,2019-01-21 12:22:34.442995,2019-01-21 12:22:32.692995,2019-01-21 12:22:49.449995
346,ID_24,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-21 12:23:58.032001,2019-01-21 12:23:57.787001,2019-01-21 12:23:56.037001,2019-01-21 12:24:13.039001
347,ID_24,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-21 12:25:23.617002,2019-01-21 12:25:23.372003,2019-01-21 12:25:21.622003,2019-01-21 12:25:38.624002
348,ID_24,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-21 12:26:47.077996,2019-01-21 12:26:47.077996,2019-01-21 12:26:44.827996,2019-01-21 12:27:02.084996
349,ID_24,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-21 12:28:09.913998,2019-01-21 12:28:09.668003,2019-01-21 12:28:07.918003,2019-01-21 12:28:24.920002
350,ID_24,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-21 12:29:34.631996,2019-01-21 12:29:34.631996,2019-01-21 12:29:32.631996,2019-01-21 12:29:49.638000
351,ID_24,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-21 11:52:48.428000,2019-01-21 11:52:48.428000,2019-01-21 11:52:45.928000,2019-01-21 11:53:03.442000
352,ID_24,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-21 11:54:14.688998,2019-01-21 11:54:14.445004,2019-01-21 11:54:11.945004,2019-01-21 11:54:29.698000
353,ID_24,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-21 11:55:41.023996,2019-01-21 11:55:40.778000,2019-01-21 11:55:38.278000,2019-01-21 11:55:56.029004
354,ID_24,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-21 11:57:05.602998,2019-01-21 11:57:05.602998,2019-01-21 11:57:02.102998,2019-01-21 11:57:20.609002
355,ID_24,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-21 11:58:32.802002,2019-01-21 11:58:32.802002,2019-01-21 11:58:29.302002,2019-01-21 11:58:47.807000
356,ID_24,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-21 11:59:57.248003,2019-01-21 11:59:57.248003,2019-01-21 11:59:53.748003,2019-01-21 12:00:12.255003
357,ID_24,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-21 12:01:20.442000,2019-01-21 12:01:20.442000,2019-01-21 12:01:15.942000,2019-01-21 12:01:35.448004
358,ID_24,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-21 12:02:46.636000,2019-01-21 12:02:46.391001,2019-01-21 12:02:42.891001,2019-01-21 12:03:01.643000
359,ID_24,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-21 12:04:15.082000,2019-01-21 12:04:15.082000,2019-01-21 12:04:11.082000,2019-01-21 12:04:30.089000
360,ID_24,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-21 12:05:43.775997,2019-01-21 12:05:43.530997,2019-01-21 12:05:41.655997,2019-01-21 12:05:58.780995
361,ID_24,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-21 12:07:12.599997,2019-01-21 12:07:12.599997,2019-01-21 12:07:10.724997,2019-01-21 12:07:27.606997
362,ID_24,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-21 12:08:38.046999,2019-01-21 12:08:38.046999,2019-01-21 12:08:36.171999,2019-01-21 12:08:53.053999
363,ID_24,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-21 12:10:02.250002,2019-01-21 12:10:02.250002,2019-01-21 12:09:59.625002,2019-01-21 12:10:17.255996
364,ID_24,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-21 12:11:26.200000,2019-01-21 12:11:26.200000,2019-01-21 12:11:23.575000,2019-01-21 12:11:41.206004
365,ID_24,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-21 12:12:51.400996,2019-01-21 12:12:51.400996,2019-01-21 12:12:48.775996,2019-01-21 12:13:06.407000
366,ID_24,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-21 12:14:20.364002,2019-01-21 12:14:20.364002,2019-01-21 12:14:16.989002,2019-01-21 12:14:35.369995
367,ID_24,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-21 12:15:48.068998,2019-01-21 12:15:47.823002,2019-01-21 12:15:45.198002,2019-01-21 12:16:03.075002
368,ID_24,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-21 12:17:16.148997,2019-01-21 12:17:16.148997,2019-01-21 12:17:13.148997,2019-01-21 12:17:31.155001
369,ID_24,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-21 12:18:42.601002,2019-01-21 12:18:42.601002,2019-01-21 12:18:41.351002,2019-01-21 12:18:57.606996
370,ID_24,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-21 12:20:07.054004,2019-01-21 12:20:06.810000,2019-01-21 12:20:05.560000,2019-01-21 12:20:22.059998
371,ID_24,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-21 12:21:36.380999,2019-01-21 12:21:36.380999,2019-01-21 12:21:35.130999,2019-01-21 12:21:51.387003
372,ID_24,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-21 12:23:01.844003,2019-01-21 12:23:01.844003,2019-01-21 12:23:00.094003,2019-01-21 12:23:16.849997
373,ID_24,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-21 12:24:26.812000,2019-01-21 12:24:26.567000,2019-01-21 12:24:24.817000,2019-01-21 12:24:41.818999
374,ID_24,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-21 12:25:51.645004,2019-01-21 12:25:51.398998,2019-01-21 12:25:49.648998,2019-01-21 12:26:06.650002
375,ID_24,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-21 12:27:14.480996,2019-01-21 12:27:14.480996,2019-01-21 12:27:12.230996,2019-01-21 12:27:29.487000
376,ID_24,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-21 12:28:37.941999,2019-01-21 12:28:37.697000,2019-01-21 12:28:35.947000,2019-01-21 12:28:52.948999
377,ID_24,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-21 12:30:03.287000,2019-01-21 12:30:03.287000,2019-01-21 12:30:01.287000,2019-01-21 12:30:18.293004
378,ID_24,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-21 11:53:17.126003,2019-01-21 11:53:17.126003,2019-01-21 11:53:14.626003,2019-01-21 11:53:32.135005
379,ID_24,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-21 11:54:43.466000,2019-01-21 11:54:43.221996,2019-01-21 11:54:40.721996,2019-01-21 11:54:58.475001
380,ID_24,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-21 11:56:09.795002,2019-01-21 11:56:09.550003,2019-01-21 11:56:07.050003,2019-01-21 11:56:24.800996
381,ID_24,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-21 11:57:33.500996,2019-01-21 11:57:33.500996,2019-01-21 11:57:30.000996,2019-01-21 11:57:48.507000
382,ID_24,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-21 11:59:02.450996,2019-01-21 11:59:02.450996,2019-01-21 11:58:58.950996,2019-01-21 11:59:17.457000
383,ID_24,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-21 12:00:24.644998,2019-01-21 12:00:24.644998,2019-01-21 12:00:21.144998,2019-01-21 12:00:39.649996
384,ID_24,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-21 12:01:48.339002,2019-01-21 12:01:48.339002,2019-01-21 12:01:43.839002,2019-01-21 12:02:03.346002
385,ID_24,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-21 12:03:15.782996,2019-01-21 12:03:15.539002,2019-01-21 12:03:12.039002,2019-01-21 12:03:30.789995
386,ID_24,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-21 12:04:44.729999,2019-01-21 12:04:44.729999,2019-01-21 12:04:40.729999,2019-01-21 12:04:59.736998
387,ID_24,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-21 12:06:13.299997,2019-01-21 12:06:13.054001,2019-01-21 12:06:11.179001,2019-01-21 12:06:28.304995
388,ID_24,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-21 12:07:42.247996,2019-01-21 12:07:42.247996,2019-01-21 12:07:40.372996,2019-01-21 12:07:57.254000
389,ID_24,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-21 12:09:05.944001,2019-01-21 12:09:05.944001,2019-01-21 12:09:04.069001,2019-01-21 12:09:20.951997
390,ID_24,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-21 12:10:30.399005,2019-01-21 12:10:30.399005,2019-01-21 12:10:27.774005,2019-01-21 12:10:45.407000
391,ID_24,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-21 12:11:54.099003,2019-01-21 12:11:54.099003,2019-01-21 12:11:51.474003,2019-01-21 12:12:09.104001
392,ID_24,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-21 12:13:20.053003,2019-01-21 12:13:20.053003,2019-01-21 12:13:17.428003,2019-01-21 12:13:35.058997
393,ID_24,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-21 12:14:50.513999,2019-01-21 12:14:50.513999,2019-01-21 12:14:47.138999,2019-01-21 12:15:05.520003
394,ID_24,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-21 12:16:16.848001,2019-01-21 12:16:16.603997,2019-01-21 12:16:13.978997,2019-01-21 12:16:31.855000
395,ID_24,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-21 12:17:45.798001,2019-01-21 12:17:45.798001,2019-01-21 12:17:42.798001,2019-01-21 12:18:00.805001
396,ID_24,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-21 12:19:11.000003,2019-01-21 12:19:11.000003,2019-01-21 12:19:09.750003,2019-01-21 12:19:26.005997
397,ID_24,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-21 12:20:35.078002,2019-01-21 12:20:34.833998,2019-01-21 12:20:33.583998,2019-01-21 12:20:50.085002
398,ID_24,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-21 12:22:07.039000,2019-01-21 12:22:07.039000,2019-01-21 12:22:05.789000,2019-01-21 12:22:22.045004
399,ID_24,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-21 12:23:29.255995,2019-01-21 12:23:29.255995,2019-01-21 12:23:27.505995,2019-01-21 12:23:44.261003
400,ID_24,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-21 12:24:55.589997,2019-01-21 12:24:55.344997,2019-01-21 12:24:53.594997,2019-01-21 12:25:10.596001
401,ID_24,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-21 12:26:19.671999,2019-01-21 12:26:19.426999,2019-01-21 12:26:17.676999,2019-01-21 12:26:34.678999
402,ID_24,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-21 12:27:41.883995,2019-01-21 12:27:41.883995,2019-01-21 12:27:39.633995,2019-01-21 12:27:56.890995
403,ID_24,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-21 12:29:05.970001,2019-01-21 12:29:05.725001,2019-01-21 12:29:03.975001,2019-01-21 12:29:20.976005
404,ID_24,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-21 12:30:31.940003,2019-01-21 12:30:31.940003,2019-01-21 12:30:29.940003,2019-01-21 12:30:46.947003
405,ID_31,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-25 09:56:48.117000,2019-01-25 09:56:48.117000,2019-01-25 09:56:45.617000,2019-01-25 09:57:03.142004
406,ID_31,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-25 09:58:13.681000,2019-01-25 09:58:13.687005,2019-01-25 09:58:11.187005,2019-01-25 09:58:28.695996
407,ID_31,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-25 09:59:41.648004,2019-01-25 09:59:41.648004,2019-01-25 09:59:39.148004,2019-01-25 09:59:56.655004
408,ID_31,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-25 10:01:08.480997,2019-01-25 10:01:08.235997,2019-01-25 10:01:04.735997,2019-01-25 10:01:23.487997
409,ID_31,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-25 10:02:35.563003,2019-01-25 10:02:35.318004,2019-01-25 10:02:31.818004,2019-01-25 10:02:50.568997
410,ID_31,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-25 10:04:02.257997,2019-01-25 10:04:02.257997,2019-01-25 10:03:58.757997,2019-01-25 10:04:17.264996
411,ID_31,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-25 10:05:32.339996,2019-01-25 10:05:32.096003,2019-01-25 10:05:27.596003,2019-01-25 10:05:47.348002
412,ID_31,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-25 10:06:58.673002,2019-01-25 10:06:58.428998,2019-01-25 10:06:54.928998,2019-01-25 10:07:13.680998
413,ID_31,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-25 10:08:25.870005,2019-01-25 10:08:25.870005,2019-01-25 10:08:21.870005,2019-01-25 10:08:40.877004
414,ID_31,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-25 10:09:54.814000,2019-01-25 10:09:54.814000,2019-01-25 10:09:52.939000,2019-01-25 10:10:09.820004
415,ID_31,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-25 10:11:21.512001,2019-01-25 10:11:21.512001,2019-01-25 10:11:19.637001,2019-01-25 10:11:36.519001
416,ID_31,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-25 10:12:44.724002,2019-01-25 10:12:44.724002,2019-01-25 10:12:42.849002,2019-01-25 10:12:59.729996
417,ID_31,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-25 10:14:09.674004,2019-01-25 10:14:09.674004,2019-01-25 10:14:07.049004,2019-01-25 10:14:24.681004
418,ID_31,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-25 10:15:33.883998,2019-01-25 10:15:33.883998,2019-01-25 10:15:31.258998,2019-01-25 10:15:48.890002
419,ID_31,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-25 10:16:57.090004,2019-01-25 10:16:57.090004,2019-01-25 10:16:54.465004,2019-01-25 10:17:12.095998
420,ID_31,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-25 10:18:20.671003,2019-01-25 10:18:20.426003,2019-01-25 10:18:17.051003,2019-01-25 10:18:35.676997
421,ID_31,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-25 10:19:46.873000,2019-01-25 10:19:46.873000,2019-01-25 10:19:44.248000,2019-01-25 10:20:01.880995
422,ID_31,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-25 10:21:12.108999,2019-01-25 10:21:12.108999,2019-01-25 10:21:09.108999,2019-01-25 10:21:27.115999
423,ID_31,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-25 10:22:36.571003,2019-01-25 10:22:36.571003,2019-01-25 10:22:35.321003,2019-01-25 10:22:51.578003
424,ID_31,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-25 10:24:03.531002,2019-01-25 10:24:03.531002,2019-01-25 10:24:02.281002,2019-01-25 10:24:18.538002
425,ID_31,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-25 10:25:32.001997,2019-01-25 10:25:31.756001,2019-01-25 10:25:30.506001,2019-01-25 10:25:47.008001
426,ID_31,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-25 10:26:58.207997,2019-01-25 10:26:58.207997,2019-01-25 10:26:56.457997,2019-01-25 10:27:13.214001
427,ID_31,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-25 10:28:22.793004,2019-01-25 10:28:22.546998,2019-01-25 10:28:20.796998,2019-01-25 10:28:37.800003
